,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318691,355136,295078,271429,226148,266167,225960,205464,209613,156632,136875,314097,198445,166230,109605,72257,67242,153949,182906,186480,205113,148863,85910,131660,113882,133617,144843,305988,144152,198292,187359,195292,213855,179332,251109,279925,309925,330492,221203,163746,146917,214593,108679,282726,343265,333175,256804,176085,159773,237574,254507,151101,50109,98578,80074,85488,77390,154417,31089,22300,40464,95132,138316,31617,95625,54832,9609,4511,149554,224917,92109,64582,39222,184488,271066,183269,210117,136101,121804,198304,200449,166710,215414,261808,231691,194613,154335,152625,201949,255750,116847,136406,403746,380214,314742,357550,319910,221085,110437,194871,150093,122285,78480,88921,98554,59179,79019,135890,121042,116718,166582,75140,74718,48527,109078,82042,94007,36785,59859,111140,92250,107601,95648,135539,121488,109371,90609,17097,122332,85617,38906,31910,13933,22488,134777,285550,268652,258679,256804,404894,303585,208488,134167,60738,30515,5847,122308,97792,105328,94429,273492,190746,332613,142265,135820,120222,143132,148687,84726,137648,104625,69269,145195,116226,94781,112933,92273,156093,132644,82535,106324,195410,399375,65191,0,0,9316,59484,48878,26601,38203,124710,172066,99550,180292,113882,67816,77226,55546,23250,30445,36492,48199,37921,47285,54726,54539,72269,55242,0,0,0,0,0,0,0,0,0,0,8062,44742,56953,60703,10476,45468,39292,154066,50027,37558,158601,58042,52933,25429,14800,81234,31335,62789,47097,61253,115488,32964,9691,0,1628,2109,13535,10757,10464,14613,7582,33949,5953,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,5378,56027
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11917,130300,221367,169031,271347,285187,227144,358968,325757,183035,172546,147656,134871,144644,131003,78175,129738,194343,191156,186867,162152,134730,100570,326484,191578,175359,149882,283710,199464,171996,137261,188847,269625,246292,280382,408058,374425,356085,235652,171058,188742,131308,337289,205968,279703,151277,261246,168667,211617,250945,246281,167917,199921,85007,119859,145757,97851,135257,95625,153269,98132,24000,13335,22886,52195,1347,29789,65730,186503,172242,33832,36222,24023,198960,184453,224976,231082,113812,172921,186527,177398,198316,165000,166558,243832,272871,109019,113730,115453,295640,283968,304160,370019,350917,354187,325500,378902,400605,341296,238324,102503,92308,85851,137332,234632,129925,155003,102082,113367,191414,85722,56414,40945,77308,58781,198996,101683,155683,30726,71507,72937,52195,152332,121089,148417,157277,106371,119812,29683,47050,54363,73101,105117,73394,43792,164015,215097,145242,215566,180128,173566,133910,87902,145125,103957,54304,222539,41414,19863,92050,183339,200109,188167,172570,197496,180621,133945,153632,58230,145371,121664,101425,59777,152789,102632,94066,104929,64242,98132,113636,85734,113906,427628,0,0,0,0,1734,10828,23050,54585,79933,74531,40652,56882,99703,48421,111269,37652,28417,26894,59531,60808,44402,45644,75210,44566,78246,0,0,0,0,0,0,0,0,0,0,0,0,27292,39093,99914,47167,9785,50707,66281,35531,103921,58289,71214,59625,40335,30621,55089,35156,32660,28699,41015,47062,17003,29847,0,4230,22101,2109,10863,20636,13347,15269,0,7394,3363,3070,113648,5472,0,7312,0,0,0,0,0,0,0,0,0,0,0,0,2789,31664,62953,179261
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61265,113414,175253,289511,241886,222890,270644,252691,191062,154781,126105,113953,113203,108515,133265,145242,213421,211101,233941,169371,124921,141035,153644,218250,123785,214417,297492,293601,179917,122507,229511,312082,230320,278847,447597,384222,444503,253722,280347,110847,275472,498082,356214,201351,206882,296753,310769,410660,341308,183480,232183,134437,149449,91945,115910,177632,179191,95261,171023,114679,63773,98250,101414,80648,63679,41988,22207,159175,119062,140812,26941,56765,181242,141914,190359,155074,144046,145136,361617,152660,155261,180832,123820,124652,283230,369621,292265,177937,280347,366292,385183,357574,221285,185976,237023,354937,262652,294292,294960,171000,100652,114292,89542,56460,98367,156703,124160,107789,148500,104707,50027,75667,74753,76769,167121,324726,170589,116039,51609,41695,72445,224917,218835,122707,64535,40476,65519,102785,78117,158367,73453,81714,188578,100957,285960,121617,136722,156621,176156,130628,161812,154382,122859,96761,34875,15281,212472,36128,2203,89214,244453,230109,246820,188285,145195,195691,106183,122953,181816,121453,105796,94125,71707,75503,54328,31957,61382,75164,65425,138609,150328,104250,0,0,0,0,0,28324,18175,55289,68683,48714,45738,61863,71929,89660,101437,101121,56285,64289,40042,62894,96058,99855,16136,0,7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16628,83531,34171,38718,59437,48000,74660,37171,76910,111972,44320,34687,14601,20449,16910,24117,55371,53953,11414,47261,4605,960,17191,24398,24503,39257,39773,41226,14671,0,3257,0,67746,6714,0,1441,0,0,9433,0,0,0,0,0,0,1148,1347,7007,15925,78375,125648,101332
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53437,168902,308390,219445,206906,140613,135281,136464,143121,165832,91148,88921,101519,165468,153949,189585,157792,164953,173156,114949,78070,136054,173812,181582,293777,342585,310523,131765,198667,361089,307816,202921,376160,381457,332929,294726,316828,179414,218273,349992,398074,428203,326226,209730,282832,274453,219515,186011,115218,190570,128906,185507,112054,76382,175722,242683,83085,223371,163218,98800,95660,78796,81550,36398,35367,98308,222152,269695,116894,70910,92320,241371,367523,175992,148792,308683,358523,393210,452636,275671,202031,168386,225199,262207,390117,469066,327714,322500,304945,285468,239343,236378,312656,224179,241710,193992,155683,223546,241476,125976,93960,81714,134800,110601,248273,230343,135457,88734,96398,45832,68343,87058,224988,166265,145230,52757,44707,103148,123808,100605,98742,242765,237070,93679,61007,50332,15375,23332,92566,165691,41871,98578,103464,331652,110320,135234,186128,179683,61605,75726,49839,43781,82828,100910,96761,70898,72703,79289,22757,48609,42492,114738,309832,184171,159480,117480,119953,130441,126386,143226,75820,162128,70804,58019,50824,46429,32789,58523,41718,175312,42609,0,0,0,0,0,0,0,0,35953,76628,44074,97148,41683,35812,70746,73640,94816,45058,16312,4992,50261,36046,35484,4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20976,77167,23039,63550,61582,141164,62085,28828,85945,176730,66656,42562,22945,16816,32578,94605,26531,27093,111023,45808,35484,9421,5085,3269,1734,16113,17566,25910,1734,24914,3269,0,0,1628,5296,0,0,0,5484,0,0,0,0,0,0,0,0,0,8449,38671,55371,138058
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175664,96070,295746,250699,194425,196511,113378,109664,175066,150644,119824,148558,152941,162058,234082,162515,86835,87035,78035,111855,85957,116988,117820,217722,389882,361839,239472,97089,114644,348984,284519,210902,412007,419613,291328,302554,303539,167894,204796,363527,441105,212062,237023,349605,262652,200484,152964,84949,74613,63457,98355,94101,153972,217066,293613,312269,196242,196628,89917,116800,79089,92777,191003,21984,57574,139277,158917,150785,42667,34875,108984,186820,191753,388066,420937,473871,406371,329859,425156,432621,351550,126996,192316,250300,259910,331230,292628,345679,338589,342867,369222,306152,318304,215835,271617,253957,252597,273046,147316,229417,200296,112160,114597,152765,168433,160312,158273,130933,85453,54855,27597,62589,64605,82546,138375,56414,53425,61359,60070,80953,124957,130277,46417,10757,22195,82734,76300,104671,173003,230320,99351,96058,239121,230121,88675,58617,127347,50648,82347,58300,50718,51023,177480,99925,65308,109171,157664,159574,20554,62250,134496,168914,263191,245601,151968,120386,80015,88371,175312,124277,132269,70429,77460,59320,115699,94265,33339,72984,50039,78679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4324,176390,111902,32671,27363,34792,12750,42351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7382,60644,60421,31617,50824,7007,60070,28148,58722,43253,84410,67277,70031,23062,67628,120562,9117,46312,39375,9421,9890,3750,3468,6914,0,0,25839,5285,5578,44625,9609,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,0,0,0,16816,40804,47531,86097
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,222855,182531,283289,289406,277839,225035,169359,224285,164578,222128,192914,234843,261632,466101,183867,84058,57914,48234,84984,84363,119906,173859,203683,529007,403511,317050,186503,202957,293613,326273,284964,444878,560296,493324,379734,325910,142359,326121,372867,312585,232453,239378,215203,168328,216585,197636,139054,172289,136289,70664,105574,192339,322910,417105,515789,367746,415195,308835,243820,237234,247792,83460,33128,71121,115406,201972,41027,141843,158800,245859,410015,426738,505031,470003,456363,417878,393105,401027,442335,268957,313968,201199,151757,157535,289148,190242,219738,339726,288738,158191,338273,471902,561410,360808,243726,193500,262031,186843,60574,193640,186328,129468,157382,252585,249152,148277,131449,95203,80097,73042,91207,137296,86367,23074,108832,68566,112183,74015,78023,183562,282937,162832,105808,130746,132914,118570,39644,39269,117996,357433,234105,89285,71578,107402,130476,315714,116554,91277,127570,188003,198667,106558,84269,219210,255738,171093,143648,7781,27480,166968,97910,345972,393972,383917,125250,95894,98507,144902,98343,117808,83250,66210,105949,49382,93785,70277,45914,42984,5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99867,107367,129972,96175,77812,104167,35917,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,7582,20660,13160,34675,78210,74613,90984,40945,45328,64476,61687,184277,125765,57667,15761,21046,23132,32941,38250,78070,15843,26132,5273,6914,4992,8941,4523,50742,4417,11027,14519,0,1734,1921,0,0,2988,0,0,0,0,0,4324,0,0,0,0,0,6726,51398,109218,119214
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149531,353097,285105,350507,316933,356425,214933,416589,279011,188097,123175,162222,182320,199148,164648,132503,71566,60902,87457,92167,140496,194238,202453,397710,326156,228398,141093,99457,329355,379570,355101,365531,579890,515085,428613,357949,327632,311800,332906,140800,256746,174585,185238,276457,157968,274710,219785,171761,131039,78785,204410,303785,428449,501269,545449,596261,591996,545050,582808,425320,288597,175218,191414,84621,86941,105785,78410,348269,472195,521917,511968,501574,552785,484582,457218,387855,331300,56296,164964,35566,346441,234562,169886,79792,141480,150292,117503,226218,241066,156820,245578,281613,350402,228105,250406,169675,72761,140449,151031,50707,39480,133605,145863,158531,209671,140214,125589,52089,143027,41812,72105,59589,64605,32601,56566,39210,61371,51515,90492,225691,297656,141398,132609,191871,119636,50167,6433,10277,70230,248109,63585,4992,3164,0,38742,113414,187406,99738,91640,94628,73277,35824,112511,406335,314003,84445,91769,8625,11625,117246,79160,320156,413039,339972,102281,104812,127675,146730,97066,145804,141187,76371,98578,49289,59003,50027,29566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19792,39292,57726,16535,112910,40441,64441,180644,75949,60503,34839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20753,48902,93808,24679,26402,53824,77625,94031,62437,56179,105832,85980,74765,42480,76980,27644,66164,9902,6925,22875,30082,7312,17871,23941,3175,3363,7207,46535,60503,7968,2496,3175,9609,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26894,55277,53917
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42550,130500,267773,264011,260812,289593,239683,222820,133957,111140,136148,125027,137531,151042,140695,116074,95964,68308,119859,173718,115582,135714,160242,231210,306550,105808,154617,75960,335414,473296,358593,383449,413003,381339,394628,378632,422941,350156,378328,271734,209085,148148,186117,245824,137929,97171,167730,75070,176519,285082,406277,282937,290824,468410,592968,654035,652757,561738,525726,500812,517511,498386,386039,190640,346710,328183,186644,375210,484300,457898,520769,550546,563683,287226,361007,125238,0,0,0,133265,382253,201316,185449,106265,13558,119144,150386,204398,222960,179062,209660,127183,121593,137378,201269,164613,144304,142312,162585,62906,6632,8824,134941,197824,131976,130582,264843,143531,74929,101003,70722,96292,113800,105914,92671,46359,105011,43160,77859,157464,156199,71003,53835,55054,65824,83378,81996,62203,94394,266472,58242,1734,0,7582,0,4898,32835,10476,42855,4324,0,9210,161167,111316,65039,26039,26507,39128,44191,110296,160371,265441,199734,272074,194589,141609,129820,147714,79535,122835,117632,176859,123644,85523,58148,39679,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25488,42761,41519,19699,30234,49957,30656,61195,89484,237410,95121,83097,128027,18257,0,0,0,0,0,0,0,0,0,0,0,0,0,59355,87093,233882,65859,39093,42457,52945,137273,40406,67558,156234,90796,35121,62765,50554,90082,58242,40253,46757,82078,10277,5472,34183,15457,24128,27304,3562,13546,3175,19980,7300,2214,0,1921,7113,0,1828,2308,0,0,0,0,0,1828,2015,0,0,0,0,0,2308,29390,71484
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828,175652,93105,247218,241628,195445,157406,136968,142675,112828,113929,142253,138105,157605,215566,194718,146496,159222,52265,115382,130324,108234,84304,129679,282609,102621,121980,168820,215554,365847,362332,195679,406628,269730,169113,287496,350859,225269,200003,193804,121558,159199,236496,176589,121699,114726,136406,196781,346125,358980,337253,255539,333632,377882,434906,526605,575484,448699,457757,392367,417785,471621,471175,415136,414011,578367,450761,437039,305214,454933,613687,539988,303937,157371,8273,0,0,0,0,242601,154312,186890,80179,200332,246234,53566,119882,121289,154417,187558,179964,26027,32191,101226,195972,100300,90515,171832,81257,29109,41800,197671,147117,90667,94886,158203,135164,105878,157382,91195,72750,105609,90996,125882,87386,64710,222152,62003,80027,58207,118898,93375,77449,99632,55101,109722,78140,12386,7582,14777,22277,149531,124511,19207,11332,36246,56226,120117,4406,12292,10664,68906,41695,123234,69937,29859,37441,96726,115230,99421,117304,208664,135199,94605,103207,164191,271710,294878,154710,61863,117457,240164,163687,193125,67218,80707,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38250,27855,46675,39679,34664,38250,54515,53871,52230,125296,100042,125261,189386,101179,1535,1054,0,66117,13546,27937,54761,215519,76207,86742,36996,10476,7007,10652,84410,140648,117820,54398,65789,95261,55722,61171,97054,167179,83683,45632,59648,114011,161613,318292,167460,109171,52359,32109,79640,113214,71671,11625,3550,17695,15468,76933,19886,0,33082,0,1628,0,19992,18761,2109,1734,0,0,2695,0,0,0,0,0,0,0,0,0,0,47589
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69398,134261,224777,252410,208898,155507,121382,157511,188156,140156,167191,132878,136957,141867,278554,200226,242929,61933,78773,147878,130359,134097,75105,95742,142640,148628,124535,185484,231820,296882,121031,175652,362859,266097,139371,160968,264281,267351,288210,63187,151242,188402,232054,152460,143589,103007,133699,387832,375632,407367,279878,243246,291457,259195,312492,412265,401250,460804,387164,343417,362144,392871,403218,395929,408281,381703,431414,431425,428777,437214,493441,467812,170753,0,0,0,0,0,0,127886,232746,200871,168515,86484,148992,237445,33984,27539,145183,38015,50613,47285,66105,62074,17941,78503,21902,104074,80683,126785,190312,127652,152167,55417,83835,196359,91617,209074,118289,70113,124183,114457,147246,338039,112722,114726,86871,104449,67218,59578,61019,49687,42960,44566,127875,17191,75726,7113,35730,4804,30855,20542,23554,16523,19195,11906,13265,121781,129480,171878,108000,258398,40441,104683,195937,97628,264902,197121,194613,172148,183292,116085,96878,111937,119718,80507,231281,156902,115558,103593,43523,103500,68367,20554,1148,38976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,1535,2976,43441,151265,145710,80015,55312,88945,107800,69738,92273,56367,121453,122707,42398,35402,111691,70406,24750,59144,133265,18468,51597,115289,94863,164308,58558,12972,117292,249292,90691,75035,29273,67007,116308,172699,45925,135375,115394,146085,98250,37734,48316,93210,123046,74156,23167,80648,43535,132855,59847,32871,28746,38402,80882,30656,5765,8847,7582,6140,6246,0,0,0,3656,12785,1628,0,0,0,0,2988,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103488,108878,269742,347824,318187,143214,152988,39679,107214,183914,304781,233238,144785,202171,326250,254402,106382,107566,96386,169734,112968,118464,179800,123457,87433,173835,165503,271523,280183,206753,66773,150691,233132,278917,199031,239566,131847,407824,128425,93832,87023,116003,193910,45996,127933,224531,255175,493406,559875,363468,332003,331488,390925,251964,280839,383507,403652,371472,372550,358734,409804,337816,298066,320238,400382,381164,385242,416332,431625,435984,446519,391722,374179,56871,0,0,0,0,0,28042,194859,191953,202781,80578,72210,151980,94101,14578,63105,35296,60972,124734,235863,53062,49828,54351,50332,69023,46312,202160,125753,137472,175242,281871,170050,200554,111105,140402,63257,94617,181945,142441,137566,92718,92414,96140,64687,135000,50566,101871,32472,113542,52265,57550,41015,4417,72738,41917,8835,12398,61652,152859,205933,168328,190582,200589,226687,281402,180140,178617,193675,173460,194003,299765,249562,306000,304546,233859,184746,128015,259945,270246,124207,215542,115898,73371,134039,96023,123421,71695,98414,187476,120574,34757,22371,2777,36621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60222,44789,233929,83367,164296,88699,62238,75679,114972,78398,122953,103652,154546,22476,5765,11519,50460,78960,31406,99785,57750,32542,96375,73218,121183,107929,154605,62332,49359,84914,44003,325863,166957,109605,90761,112570,57656,58781,76851,68742,53414,117316,270644,44449,36691,26039,36597,275261,102058,53332,42656,55242,58277,22359,32648,84304,31980,8273,2015,4429,6421,1535,1628,0,1734,0,3175,3937,4910,2402,0,0,0,0,1734,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150949,112429,195761,423023,412898,316582,284484,200238,159632,115207,158027,141046,139289,181652,116484,205347,208804,96433,108539,220640,192035,133699,139488,189140,64792,107472,137203,318773,276492,112792,66105,87960,172289,430277,255152,82722,91699,189656,125789,96621,48187,112359,121289,67406,57937,132937,230332,509660,494191,354468,267480,312597,314484,386132,386273,367230,305121,260882,364335,406875,329753,275636,309164,363761,397511,352792,354445,356238,383906,407929,398824,334875,351363,220488,43523,0,0,0,0,0,40511,128250,132832,13054,105117,116859,56941,73253,76078,4429,4898,101636,309011,220582,82968,67875,166769,110003,28898,149777,323460,53390,112382,125648,50695,265019,245683,240234,63996,41402,74355,141000,233625,159960,146695,174539,176917,80917,70734,68332,54996,78035,45750,79488,22101,17296,64816,83261,59015,61992,90808,198328,181816,92824,74988,67839,56636,228820,120210,118125,163652,168328,86636,283605,232945,288480,342316,285667,224414,116320,72457,105585,145335,118933,79253,37089,93503,62625,107695,69210,94476,107179,98144,42539,19582,0,22875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51281,111714,157828,418207,169453,75527,123164,82324,89472,188660,110800,0,1535,11718,19675,6046,0,0,0,26425,163933,116261,26824,122824,242824,76523,26894,54937,129984,362437,310230,65496,28136,126468,125097,61289,93281,73464,126621,101214,183808,344601,32941,28359,55066,305039,116953,23824,15667,46593,41179,18351,8167,18925,28054,28523,18996,11332,7113,8929,0,2871,8261,17015,7195,9597,6925,1734,0,0,0,2402,2976,5378
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156070,152566,329214,629390,458460,359835,309984,211382,241406,313429,167437,182226,156011,270597,209214,143929,195023,118886,115089,216960,205933,166230,94195,87667,177199,72128,90046,175816,118476,74542,135644,105550,175289,388054,97417,85746,94523,127464,133031,33820,62906,74062,129550,71460,39562,124804,399421,360585,376476,271429,366679,411515,348304,418207,399117,221871,182156,105468,160898,183562,237445,322875,444691,376078,356507,366164,382382,345328,407472,477480,371191,290062,370921,212203,37089,0,0,0,0,0,3070,238406,73265,1148,69480,1242,73605,83707,52054,59367,15363,33246,206050,73289,56777,18832,105925,98203,92203,203167,132269,123972,237925,113636,146320,44671,255996,227531,221296,146660,242015,209871,250289,163570,129644,167777,377343,440894,217921,77472,42691,59578,89296,43535,13933,44296,2402,75070,20472,35402,136230,186082,138035,111667,65050,80332,62613,161425,100054,113988,308261,280101,157875,236531,352136,247757,286886,314062,182507,84960,77343,108726,82324,44589,49394,67195,63011,41753,75902,63046,42679,73218,28628,0,0,0,7289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26601,160031,142558,272003,112019,14402,58031,132152,149859,47601,0,0,0,0,0,0,0,0,0,0,17507,247523,152003,121195,148230,127324,120574,125882,122367,170097,39960,122062,51890,33691,188261,97054,67171,69058,212976,131519,113507,147070,165527,132574,78269,116015,46406,10464,2695,1441,29015,19699,22394,35062,8742,0,0,55628,102703,47824,55195,24714,20859,28851,1628,1535,0,0,0,0,0,0,0,1828
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203097,293015,290882,381152,393550,224425,174937,177386,158683,224554,206929,124441,124628,126878,134390,72960,128039,151863,166136,154441,148394,158953,124300,107121,137777,77003,64429,129890,68226,93082,130125,168550,302531,206062,141246,175664,101507,72351,161214,174128,97781,58464,132726,52945,28488,62671,292066,354082,378328,375890,390914,389156,380156,351609,346113,169078,86917,115218,100757,50097,109289,247863,390597,381199,463113,458285,362402,344250,410542,397335,379488,318222,371953,17496,0,0,0,0,0,0,0,6234,867,1148,76722,21597,80179,120000,16992,27281,15070,25535,25828,15949,6351,24902,85218,40089,30960,140121,96386,62929,80894,180726,265687,217582,223769,77449,105820,180960,286605,214089,262675,262441,126480,127242,260753,426187,200777,110121,158835,146191,143519,168843,62074,11250,2214,92613,96585,113660,58992,93281,118136,195257,108679,98964,99878,170320,133652,139476,145207,176753,189210,358242,311613,230847,221941,235875,196230,156199,167167,105632,57480,64945,54316,40851,77812,100441,103769,41308,57234,106359,46511,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22312,208968,294914,84082,0,135820,47355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28816,96035,372421,140144,10664,7101,16910,1441,21609,3070,78632,24714,1828,145347,241535,98859,45714,29976,213714,120726,44062,125859,42386,99550,210738,162222,13054,1921,24503,23449,34699,58804,11625,41156,27480,25464,34757,154136,0,24878,22851,65414,19500,3082,5472,21832,2214,0,1628,0,0,8355,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295675,302250,254472,183855,180796,354679,309386,239812,213855,141574,156585,103429,111210,86835,116730,76429,126035,209730,273644,233929,170425,186562,133160,44519,166699,136757,95578,62296,85875,135773,333328,219468,354785,269718,142781,81058,108550,75855,121699,179085,164589,142863,100031,83917,51421,55722,116062,356765,382113,306199,211687,243714,233566,236062,90152,206355,63843,80718,45316,75000,122250,120480,173519,273808,299976,502875,408410,415160,481699,386941,367839,378773,195222,108468,0,0,0,0,0,0,0,0,0,6820,44355,56953,10195,99761,43886,53683,88746,6539,14882,40605,8660,35859,12878,66351,20648,14238,50367,64464,57902,177187,180292,20285,166687,275414,93972,94722,268324,177363,172593,159128,206460,209578,153832,191402,172640,185871,192011,214523,170871,168105,217207,161074,45210,69832,85769,275226,45140,45328,57937,117011,107167,96128,138656,121300,167285,116824,123433,89425,129843,234914,310054,317355,222363,277312,241207,92742,54316,130546,144773,137496,167285,135070,97652,76042,59812,70230,82054,103253,53707,9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157511,515472,188167,68941,56308,143414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24597,200777,62261,6820,1148,4125,13253,77332,4019,5566,85042,11238,263660,80250,34957,79828,268722,103652,25347,76136,57175,75632,279703,35542,38800,31687,44250,6539,7300,21222,6351,5859,1628,26906,48808,0,5765,24984,49511,0,0,0,0,2214,0,0,0,0,0,0
